CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16706,37,3,531.35,2,Regular Customers
16708,46,1,656.63,1,At-Risk Customers
16709,85,5,3029.87,2,Regular Customers
16710,19,10,2467.99,0,High-Value Customers
16711,3,5,1651.03,0,High-Value Customers
16712,9,11,3611.31,0,High-Value Customers
16713,19,15,6910.78,0,High-Value Customers
16714,219,3,1129.06,1,At-Risk Customers
16715,78,1,301.71999999999997,1,At-Risk Customers
16716,267,2,901.2,1,At-Risk Customers
16717,24,6,3843.08,0,High-Value Customers
16718,369,1,606.0500000000001,1,At-Risk Customers
16719,15,7,1770.22,0,High-Value Customers
16720,26,1,152.95,1,At-Risk Customers
16721,262,1,292.47,1,At-Risk Customers
16722,17,13,4730.81,0,High-Value Customers
16723,91,2,576.4,1,At-Risk Customers
16725,302,7,758.27,2,Regular Customers
16726,26,5,1358.74,2,Regular Customers
16727,364,1,256.32,1,At-Risk Customers
16728,46,4,1048.28,2,Regular Customers
16729,38,21,7205.33,0,High-Value Customers
16730,52,3,743.11,2,Regular Customers
16732,32,1,603.75,2,Regular Customers
16734,52,3,646.76,2,Regular Customers
16735,79,5,2247.41,2,Regular Customers
16737,53,1,417.59999999999997,1,At-Risk Customers
16738,298,1,3.75,1,At-Risk Customers
16739,177,1,323.0,1,At-Risk Customers
16742,47,1,464.9,1,At-Risk Customers
16743,29,7,2213.13,0,High-Value Customers
16744,11,7,1291.91,0,High-Value Customers
16745,87,17,7180.7,0,High-Value Customers
16746,5,18,6680.11,0,High-Value Customers
16747,38,2,836.06,2,Regular Customers
16748,18,5,1515.9,2,Regular Customers
16750,45,5,623.93,2,Regular Customers
16751,31,1,1764.72,2,Regular Customers
16752,373,1,207.5,1,At-Risk Customers
16753,58,1,223.92000000000002,1,At-Risk Customers
16754,372,1,2002.4,1,At-Risk Customers
16755,114,3,1475.43,2,Regular Customers
16756,215,1,239.4,1,At-Risk Customers
16757,319,1,106.83000000000001,1,At-Risk Customers
16758,65,1,369.34000000000003,1,At-Risk Customers
16759,8,3,789.79,2,Regular Customers
16761,97,1,316.62,1,At-Risk Customers
16762,20,3,1207.24,2,Regular Customers
16763,199,1,611.85,1,At-Risk Customers
16764,4,13,2790.9500000000003,0,High-Value Customers
16765,294,1,34.0,1,At-Risk Customers
16766,273,2,1145.6,1,At-Risk Customers
16767,31,11,5575.56,0,High-Value Customers
16768,48,3,478.09000000000003,2,Regular Customers
16769,260,1,361.54,1,At-Risk Customers
16770,58,5,757.1,2,Regular Customers
16771,33,5,2242.61,2,Regular Customers
16773,57,1,171.59,1,At-Risk Customers
16774,68,4,661.52,2,Regular Customers
16775,10,11,1691.51,0,High-Value Customers
16776,60,1,371.54,1,At-Risk Customers
16777,80,2,222.62,1,At-Risk Customers
16778,74,2,245.94,1,At-Risk Customers
16779,2,22,10611.720000000001,0,High-Value Customers
16780,100,2,422.24,1,At-Risk Customers
16781,372,1,311.25,1,At-Risk Customers
16782,10,13,2267.9500000000003,0,High-Value Customers
16784,20,1,107.6,1,At-Risk Customers
16788,123,2,594.39,1,At-Risk Customers
16789,8,1,80.8,1,At-Risk Customers
16790,4,6,1545.6200000000001,0,High-Value Customers
16791,29,7,1705.78,2,Regular Customers
16792,282,2,110.38000000000001,1,At-Risk Customers
16793,57,1,243.84,1,At-Risk Customers
16794,1,10,1196.5,0,High-Value Customers
16795,365,1,414.88,1,At-Risk Customers
16796,89,1,305.62,1,At-Risk Customers
16800,11,1,1162.65,2,Regular Customers
16801,163,4,1594.23,2,Regular Customers
16803,65,1,332.3,1,At-Risk Customers
16804,23,3,536.99,2,Regular Customers
16805,174,2,460.59,1,At-Risk Customers
16806,103,4,762.16,2,Regular Customers
16807,143,3,1121.59,2,Regular Customers
16808,99,2,288.42,1,At-Risk Customers
16809,23,5,914.69,2,Regular Customers
16810,192,1,309.54,1,At-Risk Customers
16811,5,2,547.07,2,Regular Customers
16812,361,1,479.35,1,At-Risk Customers
16813,8,10,1652.18,0,High-Value Customers
16814,14,21,6416.7,0,High-Value Customers
16816,103,4,417.06,2,Regular Customers
16817,3,9,1604.75,0,High-Value Customers
16818,11,11,3349.57,0,High-Value Customers
16820,96,1,497.61,1,At-Risk Customers
16823,227,1,358.38,1,At-Risk Customers
16824,16,2,460.64,2,Regular Customers
16825,39,2,775.1800000000001,2,Regular Customers
16826,51,1,341.7,1,At-Risk Customers
16828,93,2,128.5,1,At-Risk Customers
16829,157,1,197.22,1,At-Risk Customers
16830,39,1,325.91,1,At-Risk Customers
16832,184,3,199.15,1,At-Risk Customers
16833,1,4,1106.53,2,Regular Customers
16834,228,1,413.46,1,At-Risk Customers
16835,128,2,180.85,1,At-Risk Customers
16836,40,2,251.87,1,At-Risk Customers
16837,31,11,3170.98,0,High-Value Customers
16838,197,2,588.85,1,At-Risk Customers
16839,9,34,16594.35,0,High-Value Customers
16841,37,6,1869.82,2,Regular Customers
16842,101,3,1264.19,2,Regular Customers
16843,43,16,10196.57,0,High-Value Customers
16846,50,1,214.32,1,At-Risk Customers
16847,43,1,193.44,1,At-Risk Customers
16848,53,1,281.42,1,At-Risk Customers
16849,187,1,124.57,1,At-Risk Customers
16850,334,1,332.41,1,At-Risk Customers
16851,4,3,342.45,2,Regular Customers
16852,10,2,144.91000000000003,2,Regular Customers
16855,24,2,328.4,2,Regular Customers
16856,15,1,35.400000000000006,1,At-Risk Customers
16858,369,1,375.69000000000005,1,At-Risk Customers
16859,145,2,747.81,1,At-Risk Customers
16861,60,2,173.76,1,At-Risk Customers
16863,31,2,502.8,2,Regular Customers
16866,141,3,207.73999999999998,1,At-Risk Customers
16869,23,4,817.12,2,Regular Customers
16871,22,6,2812.34,0,High-Value Customers
16872,77,3,680.02,2,Regular Customers
16873,5,6,7123.62,0,High-Value Customers
16875,67,5,2095.53,2,Regular Customers
16877,12,6,846.62,2,Regular Customers
16878,84,1,13.3,1,At-Risk Customers
16880,31,7,1491.43,2,Regular Customers
16881,67,1,432.0,1,At-Risk Customers
16882,67,3,705.12,2,Regular Customers
16883,187,2,272.48,1,At-Risk Customers
16884,38,2,429.84000000000003,2,Regular Customers
16885,15,3,450.41,2,Regular Customers
16887,35,1,192.32999999999998,1,At-Risk Customers
16889,195,3,1578.67,2,Regular Customers
16891,2,5,742.43,2,Regular Customers
16892,1,5,518.19,2,Regular Customers
16893,367,1,145.93,1,At-Risk Customers
16895,65,1,202.27,1,At-Risk Customers
16897,299,2,289.78,1,At-Risk Customers
16898,26,3,501.03,2,Regular Customers
16899,8,6,1271.06,2,Regular Customers
16900,17,3,887.11,2,Regular Customers
16902,116,1,1706.88,1,At-Risk Customers
16903,29,1,363.2,1,At-Risk Customers
16904,4,16,3653.75,0,High-Value Customers
16905,5,7,3037.6,0,High-Value Customers
16906,82,4,559.59,2,Regular Customers
16907,29,5,928.76,2,Regular Customers
16909,72,1,379.14,1,At-Risk Customers
16910,4,8,1508.96,0,High-Value Customers
16912,29,11,2555.58,0,High-Value Customers
16913,290,1,113.44,1,At-Risk Customers
16914,36,1,183.76,1,At-Risk Customers
16915,9,6,621.6800000000001,2,Regular Customers
16916,24,2,562.41,2,Regular Customers
16917,277,1,391.52,1,At-Risk Customers
16918,50,6,1068.82,2,Regular Customers
16919,156,11,2592.25,0,High-Value Customers
16921,61,1,154.18,1,At-Risk Customers
16923,12,19,7069.08,0,High-Value Customers
16924,21,3,829.89,2,Regular Customers
16926,371,1,230.25,1,At-Risk Customers
16927,116,3,543.05,1,At-Risk Customers
16928,80,17,2814.7,0,High-Value Customers
16929,4,7,1295.39,0,High-Value Customers
16930,26,3,378.89,2,Regular Customers
16931,5,21,4554.87,0,High-Value Customers
16932,53,1,150.23000000000002,1,At-Risk Customers
16933,1,2,563.23,2,Regular Customers
16934,55,2,931.03,2,Regular Customers
16936,26,1,261.9,1,At-Risk Customers
16938,9,4,2711.6800000000003,2,Regular Customers
16940,52,3,3049.88,2,Regular Customers
16942,13,9,1904.99,0,High-Value Customers
16943,212,3,816.73,1,At-Risk Customers
16945,22,19,4345.5,0,High-Value Customers
16947,236,1,406.48,1,At-Risk Customers
16948,139,3,435.02,1,At-Risk Customers
16949,4,6,1286.27,0,High-Value Customers
16950,57,3,1178.56,2,Regular Customers
16951,135,3,1277.75,2,Regular Customers
16952,109,2,167.61,1,At-Risk Customers
16953,30,1,20.8,1,At-Risk Customers
16954,1,9,2085.08,0,High-Value Customers
16955,185,4,518.67,1,At-Risk Customers
16956,18,1,308.74,2,Regular Customers
16957,239,2,416.64,1,At-Risk Customers
16959,87,1,117.35000000000001,1,At-Risk Customers
16960,39,3,507.05,2,Regular Customers
16961,116,1,234.17,1,At-Risk Customers
16963,187,1,110.55000000000001,1,At-Risk Customers
16965,227,1,201.19,1,At-Risk Customers
16966,8,7,2154.97,0,High-Value Customers
16967,189,1,319.02,1,At-Risk Customers
16968,4,2,439.43,2,Regular Customers
16969,39,3,650.41,2,Regular Customers
16971,38,1,357.21,1,At-Risk Customers
16976,267,1,251.51999999999998,1,At-Risk Customers
16978,78,1,344.33,1,At-Risk Customers
16979,4,6,1852.0,0,High-Value Customers
16980,255,2,1028.46,1,At-Risk Customers
16982,61,1,384.06,1,At-Risk Customers
16983,13,7,1905.87,0,High-Value Customers
16984,88,2,4459.52,2,Regular Customers
16985,17,10,5464.12,0,High-Value Customers
16986,30,2,1873.2,2,Regular Customers
16987,3,7,1616.8,0,High-Value Customers
16988,5,1,126.12,2,Regular Customers
16989,7,6,1133.25,2,Regular Customers
16990,219,1,179.0,1,At-Risk Customers
16992,11,5,1614.31,2,Regular Customers
16996,30,6,1456.96,2,Regular Customers
16997,288,3,702.0,1,At-Risk Customers
16998,150,4,295.0,1,At-Risk Customers
16999,23,2,484.82,2,Regular Customers
17001,1,11,3989.57,0,High-Value Customers
17002,86,3,1493.73,2,Regular Customers
17004,46,2,1312.1399999999999,2,Regular Customers
17006,5,4,781.78,2,Regular Customers
17007,51,6,889.9300000000001,2,Regular Customers
17010,18,1,195.36,1,At-Risk Customers
17011,30,1,270.9,1,At-Risk Customers
17014,8,3,583.4300000000001,2,Regular Customers
17015,29,3,1838.6100000000001,2,Regular Customers
17017,3,20,8694.26,0,High-Value Customers
17018,41,2,920.1,2,Regular Customers
17019,11,4,1258.08,2,Regular Customers
17022,31,1,71.0,1,At-Risk Customers
17024,45,3,95.85,1,At-Risk Customers
17025,61,3,357.77,2,Regular Customers
17026,185,2,154.82999999999998,1,At-Risk Customers
17027,79,6,877.5600000000001,2,Regular Customers
17029,111,2,716.0,1,At-Risk Customers
17030,64,1,146.87,1,At-Risk Customers
17031,12,2,380.35,2,Regular Customers
17033,86,3,1030.14,2,Regular Customers
17034,16,3,745.52,2,Regular Customers
17035,246,2,433.53000000000003,1,At-Risk Customers
17037,88,1,1267.32,1,At-Risk Customers
17038,30,1,112.4,1,At-Risk Customers
17040,138,1,449.73,1,At-Risk Customers
17041,27,3,1071.49,2,Regular Customers
17042,3,5,1036.58,2,Regular Customers
17043,32,4,1735.18,2,Regular Customers
17044,25,1,948.48,2,Regular Customers
17045,113,3,339.44,1,At-Risk Customers
17046,157,1,642.02,1,At-Risk Customers
17047,85,3,1100.9,2,Regular Customers
17048,118,3,925.35,2,Regular Customers
17049,3,9,5655.03,0,High-Value Customers
17050,96,6,3185.64,2,Regular Customers
17051,194,1,240.89000000000001,1,At-Risk Customers
17052,28,1,399.09,1,At-Risk Customers
17053,131,1,498.48,1,At-Risk Customers
17054,28,5,1356.33,2,Regular Customers
17058,82,3,1179.89,2,Regular Customers
17059,30,5,3080.39,2,Regular Customers
17060,266,1,234.24,1,At-Risk Customers
17061,74,11,5232.2300000000005,0,High-Value Customers
17062,314,4,533.33,1,At-Risk Customers
17063,21,7,1461.14,2,Regular Customers
17064,59,3,855.45,2,Regular Customers
17068,12,21,4552.14,0,High-Value Customers
17069,28,9,2709.7000000000003,0,High-Value Customers
17070,114,1,304.24,1,At-Risk Customers
17071,28,9,2429.03,0,High-Value Customers
17073,18,4,1446.09,2,Regular Customers
17075,18,4,834.12,2,Regular Customers
17076,36,3,841.0799999999999,2,Regular Customers
17078,36,2,378.2,2,Regular Customers
17079,78,1,118.80000000000001,1,At-Risk Customers
17080,22,2,287.62,2,Regular Customers
17081,25,2,288.91,2,Regular Customers
17082,33,2,2003.85,2,Regular Customers
17083,109,3,1405.78,2,Regular Customers
17084,35,2,2747.9900000000002,2,Regular Customers
17085,123,5,1562.4,2,Regular Customers
17086,7,6,2050.08,0,High-Value Customers
17088,28,4,1991.01,2,Regular Customers
17090,4,7,1974.65,0,High-Value Customers
17091,3,9,3827.76,0,High-Value Customers
17092,50,4,1774.03,2,Regular Customers
17094,322,1,302.0,1,At-Risk Customers
17095,23,3,1324.16,2,Regular Customers
17096,15,4,1022.13,2,Regular Customers
17097,2,8,954.42,0,High-Value Customers
17100,18,2,971.74,2,Regular Customers
17101,10,4,1621.73,2,Regular Customers
17102,262,1,25.5,1,At-Risk Customers
17105,159,2,665.78,1,At-Risk Customers
17107,33,6,10797.48,0,High-Value Customers
17109,29,6,881.29,2,Regular Customers
17110,165,1,163.29999999999998,1,At-Risk Customers
17111,47,1,231.61,1,At-Risk Customers
17114,6,8,801.12,0,High-Value Customers
17115,8,3,837.5,2,Regular Customers
17117,288,1,116.19999999999999,1,At-Risk Customers
17118,318,1,157.02,1,At-Risk Customers
17119,3,2,606.91,2,Regular Customers
17120,233,1,307.46,1,At-Risk Customers
17122,119,1,138.32,1,At-Risk Customers
17123,162,1,345.29999999999995,1,At-Risk Customers
17124,185,1,294.24,1,At-Risk Customers
17125,50,1,230.5,1,At-Risk Customers
17126,152,5,989.45,2,Regular Customers
17128,335,1,157.09,1,At-Risk Customers
17131,5,5,2463.17,0,High-Value Customers
17133,16,7,4892.240000000001,0,High-Value Customers
17134,107,2,413.2,1,At-Risk Customers
17135,16,7,1139.73,2,Regular Customers
17138,276,1,380.5,1,At-Risk Customers
17139,16,12,10650.77,0,High-Value Customers
17140,247,1,454.12,1,At-Risk Customers
17142,239,1,579.0,1,At-Risk Customers
17144,1,2,984.57,2,Regular Customers
17146,106,3,749.78,2,Regular Customers
17147,23,4,1714.59,2,Regular Customers
17148,52,1,124.88,1,At-Risk Customers
17152,195,3,1689.5,2,Regular Customers
17153,24,1,213.78,1,At-Risk Customers
17154,75,1,329.34,1,At-Risk Customers
17155,18,2,251.70000000000002,2,Regular Customers
17157,8,2,319.0,2,Regular Customers
17158,32,3,1266.97,2,Regular Customers
17159,22,3,1538.88,2,Regular Customers
17160,31,6,3518.03,0,High-Value Customers
17162,29,10,1715.46,0,High-Value Customers
17163,22,2,293.1,2,Regular Customers
17164,33,7,2467.35,0,High-Value Customers
17165,284,1,158.68,1,At-Risk Customers
17166,39,2,206.34,1,At-Risk Customers
17169,58,2,835.78,2,Regular Customers
17171,289,1,224.91,1,At-Risk Customers
17172,79,1,317.76,1,At-Risk Customers
17173,5,8,3766.6,0,High-Value Customers
17174,218,1,59.9,1,At-Risk Customers
17175,44,4,1443.69,2,Regular Customers
17176,202,1,306.13,1,At-Risk Customers
17179,178,3,711.79,1,At-Risk Customers
17180,56,4,783.97,2,Regular Customers
17181,57,2,239.92000000000002,1,At-Risk Customers
17183,8,6,3347.31,0,High-Value Customers
17186,47,2,144.0,1,At-Risk Customers
17187,227,1,203.95,1,At-Risk Customers
17188,11,7,2474.23,0,High-Value Customers
17189,106,2,383.75,1,At-Risk Customers
17190,59,2,444.74,1,At-Risk Customers
17191,28,7,2093.68,0,High-Value Customers
17193,36,7,1699.3000000000002,2,Regular Customers
17194,274,2,262.62,1,At-Risk Customers
17197,30,1,1013.01,2,Regular Customers
17198,24,3,692.22,2,Regular Customers
17201,54,1,289.78,1,At-Risk Customers
17203,36,6,3560.08,0,High-Value Customers
17204,175,4,1564.56,2,Regular Customers
17205,54,1,384.08,1,At-Risk Customers
17206,53,1,204.24,1,At-Risk Customers
17211,27,8,2317.2200000000003,0,High-Value Customers
17212,253,1,226.85,1,At-Risk Customers
17213,40,7,2781.23,0,High-Value Customers
17214,60,6,1059.1200000000001,2,Regular Customers
17217,234,1,113.5,1,At-Risk Customers
17218,4,10,1951.97,0,High-Value Customers
17219,32,1,114.23,1,At-Risk Customers
17220,24,14,3187.55,0,High-Value Customers
17221,7,2,334.48,2,Regular Customers
17222,65,1,328.65,1,At-Risk Customers
17223,310,2,416.89,1,At-Risk Customers
17226,309,1,393.49,1,At-Risk Customers
17227,19,6,939.32,2,Regular Customers
17228,16,8,1906.09,0,High-Value Customers
17229,96,2,318.76,1,At-Risk Customers
17230,264,8,3638.41,2,Regular Customers
17231,12,10,3124.72,0,High-Value Customers
17232,3,2,417.77,2,Regular Customers
17233,35,1,190.88,1,At-Risk Customers
17234,183,1,149.89000000000001,1,At-Risk Customers
17235,25,2,550.06,2,Regular Customers
17236,13,6,916.13,2,Regular Customers
17237,11,2,314.69,2,Regular Customers
17238,3,17,3719.1,0,High-Value Customers
17239,313,1,382.5,1,At-Risk Customers
17242,108,2,1135.04,2,Regular Customers
17243,1,26,8540.05,0,High-Value Customers
17244,53,1,954.9,2,Regular Customers
17245,205,1,171.45,1,At-Risk Customers
17247,15,1,280.09000000000003,2,Regular Customers
17248,120,1,318.65,1,At-Risk Customers
17250,4,2,381.97,2,Regular Customers
17251,363,1,269.83,1,At-Risk Customers
17252,117,2,348.91,1,At-Risk Customers
17253,18,1,178.26,1,At-Risk Customers
17254,5,2,271.19,2,Regular Customers
17255,41,2,291.48,1,At-Risk Customers
17256,107,2,240.0,1,At-Risk Customers
17259,148,2,581.23,1,At-Risk Customers
17262,52,5,1253.3600000000001,2,Regular Customers
17263,208,1,63.440000000000005,1,At-Risk Customers
17265,139,2,550.01,1,At-Risk Customers
17266,2,3,296.58,2,Regular Customers
17267,127,2,317.2,1,At-Risk Customers
17268,108,4,763.64,2,Regular Customers
17272,42,4,2148.63,2,Regular Customers
17274,35,1,107.82,1,At-Risk Customers
17277,228,2,1065.3500000000001,1,At-Risk Customers
17278,241,1,246.04,1,At-Risk Customers
17279,58,1,187.82999999999998,1,At-Risk Customers
17282,130,3,1685.46,2,Regular Customers
17284,60,6,1647.48,2,Regular Customers
17286,22,1,151.37,1,At-Risk Customers
17287,26,7,1049.06,2,Regular Customers
17288,9,7,1417.63,0,High-Value Customers
17289,32,3,931.02,2,Regular Customers
17290,4,2,513.01,2,Regular Customers
17291,308,1,550.8000000000001,1,At-Risk Customers
17293,8,9,1854.06,0,High-Value Customers
17295,29,3,547.0,2,Regular Customers
17297,17,1,128.18,1,At-Risk Customers
17298,101,2,498.42,1,At-Risk Customers
17299,12,4,656.61,2,Regular Customers
17301,21,1,163.24,1,At-Risk Customers
17302,15,5,1135.63,2,Regular Customers
17303,361,1,250.04,1,At-Risk Customers
17306,11,19,8631.31,0,High-Value Customers
17309,95,1,82.75,1,At-Risk Customers
17311,78,2,1384.85,2,Regular Customers
17312,139,3,644.3,1,At-Risk Customers
17313,31,1,2328.84,2,Regular Customers
17314,25,8,2527.92,0,High-Value Customers
17315,2,38,6281.23,0,High-Value Customers
17317,46,3,2600.34,2,Regular Customers
17320,100,3,1200.6200000000001,2,Regular Customers
17321,8,2,657.16,2,Regular Customers
17323,15,7,906.52,2,Regular Customers
17324,18,4,986.48,2,Regular Customers
17325,280,1,96.8,1,At-Risk Customers
17329,14,2,523.11,2,Regular Customers
17330,23,2,363.9,2,Regular Customers
17331,124,1,175.2,1,At-Risk Customers
17333,86,1,494.25,1,At-Risk Customers
17334,302,2,307.02,1,At-Risk Customers
17337,151,4,1981.06,2,Regular Customers
17338,17,8,6493.54,0,High-Value Customers
17339,94,2,243.36,1,At-Risk Customers
17340,30,11,12353.29,0,High-Value Customers
17341,157,3,682.29,1,At-Risk Customers
17343,355,1,193.64,1,At-Risk Customers
17344,46,1,157.62,1,At-Risk Customers
17345,15,4,519.6899999999999,2,Regular Customers
17346,4,15,2622.88,0,High-Value Customers
17347,86,1,228.96,1,At-Risk Customers
17348,15,5,1156.6,2,Regular Customers
17349,179,1,98.25,1,At-Risk Customers
17350,8,4,1281.32,2,Regular Customers
17351,36,3,587.15,2,Regular Customers
17353,129,2,1740.0,2,Regular Customers
17354,51,1,1393.06,2,Regular Customers
17356,312,1,178.22,1,At-Risk Customers
17357,24,2,384.39,2,Regular Customers
17358,303,2,360.81,1,At-Risk Customers
17359,11,1,127.86,1,At-Risk Customers
17360,17,3,568.24,2,Regular Customers
17361,49,3,488.2,2,Regular Customers
17362,239,2,312.23,1,At-Risk Customers
17364,1,11,4462.68,0,High-Value Customers
17365,13,8,4767.36,0,High-Value Customers
17367,238,1,167.55,1,At-Risk Customers
17368,23,8,1878.87,0,High-Value Customers
17370,73,4,446.18,2,Regular Customers
17371,17,3,418.4,2,Regular Customers
17372,41,8,1337.18,2,Regular Customers
17373,40,4,646.92,2,Regular Customers
17374,219,2,495.77,1,At-Risk Customers
17375,199,3,400.1,1,At-Risk Customers
17376,71,2,203.2,1,At-Risk Customers
17377,24,20,4058.32,0,High-Value Customers
17379,11,1,389.71999999999997,2,Regular Customers
17381,9,29,20275.61,0,High-Value Customers
17382,65,1,65.4,1,At-Risk Customers
17383,4,1,193.39000000000001,2,Regular Customers
17384,19,2,336.4,2,Regular Customers
17385,15,1,256.11,2,Regular Customers
17386,8,6,2686.42,0,High-Value Customers
17387,20,2,746.81,2,Regular Customers
17388,78,4,1259.56,2,Regular Customers
17389,1,34,31833.68,0,High-Value Customers
17391,164,2,508.8,1,At-Risk Customers
17392,307,2,417.27,1,At-Risk Customers
17394,219,1,203.86999999999998,1,At-Risk Customers
17396,39,8,7330.8,0,High-Value Customers
17397,22,2,681.41,2,Regular Customers
17398,115,3,653.38,2,Regular Customers
17400,126,5,2097.84,2,Regular Customers
17402,5,13,2633.85,0,High-Value Customers
17403,36,1,263.92,1,At-Risk Customers
17404,4,15,31906.82,0,High-Value Customers
17405,1,3,1031.41,2,Regular Customers
17406,333,3,2184.42,2,Regular Customers
17408,163,1,32.65,1,At-Risk Customers
17409,185,2,771.85,1,At-Risk Customers
17410,16,5,1214.72,2,Regular Customers
17411,12,3,778.94,2,Regular Customers
17412,3,7,1258.06,0,High-Value Customers
17414,44,2,778.0,2,Regular Customers
17415,80,1,507.84,1,At-Risk Customers
17416,30,7,6893.42,0,High-Value Customers
17418,42,2,463.46000000000004,2,Regular Customers
17419,11,12,4226.57,0,High-Value Customers
17420,50,3,598.83,2,Regular Customers
17422,16,6,1979.37,0,High-Value Customers
17423,46,2,698.41,2,Regular Customers
17425,19,2,759.17,2,Regular Customers
17426,8,6,5037.26,0,High-Value Customers
17427,72,1,100.8,1,At-Risk Customers
17428,1,28,17256.85,0,High-Value Customers
17429,128,3,524.9200000000001,1,At-Risk Customers
17430,33,2,265.76,1,At-Risk Customers
17431,313,1,403.3,1,At-Risk Customers
17432,18,2,365.76,2,Regular Customers
17433,88,1,303.15999999999997,1,At-Risk Customers
17434,2,7,2373.82,0,High-Value Customers
17436,2,2,216.29999999999998,2,Regular Customers
17438,254,1,388.45000000000005,1,At-Risk Customers
17440,157,3,186.42000000000002,1,At-Risk Customers
17442,37,6,2248.56,2,Regular Customers
17443,220,1,534.24,1,At-Risk Customers
17444,148,3,2940.04,2,Regular Customers
17446,177,2,120.9,1,At-Risk Customers
17447,40,2,541.53,2,Regular Customers
17449,2,7,2519.21,0,High-Value Customers
17450,8,46,194390.79,0,High-Value Customers
17451,1,7,1721.4,0,High-Value Customers
17453,18,2,486.71999999999997,2,Regular Customers
17454,192,4,517.53,1,At-Risk Customers
17455,204,1,131.7,1,At-Risk Customers
17456,365,1,249.86,1,At-Risk Customers
17457,127,5,1737.7,2,Regular Customers
17458,15,1,316.5,2,Regular Customers
17459,43,2,657.3,2,Regular Customers
17460,94,6,622.4300000000001,2,Regular Customers
17461,23,3,735.82,2,Regular Customers
17462,60,2,675.69,2,Regular Customers
17463,16,5,1875.86,2,Regular Customers
17464,158,1,289.96000000000004,1,At-Risk Customers
17466,10,2,763.28,2,Regular Customers
17468,10,2,137.0,2,Regular Customers
17469,16,5,1870.97,2,Regular Customers
17470,45,5,1125.07,2,Regular Customers
17472,191,3,697.54,1,At-Risk Customers
17475,79,1,194.37,1,At-Risk Customers
17480,78,1,511.82,1,At-Risk Customers
17481,4,4,1255.59,2,Regular Customers
17483,65,3,414.04,2,Regular Customers
17486,261,1,396.87,1,At-Risk Customers
17489,59,2,376.64,1,At-Risk Customers
17490,1,7,2092.32,0,High-Value Customers
17491,1,10,3558.87,0,High-Value Customers
17492,248,1,374.57,1,At-Risk Customers
17495,8,2,497.56,2,Regular Customers
17496,359,1,271.05,1,At-Risk Customers
17498,76,1,272.22,1,At-Risk Customers
17499,290,1,622.88,1,At-Risk Customers
17500,17,3,1138.0,2,Regular Customers
17501,221,2,288.6,1,At-Risk Customers
17502,9,4,689.1,2,Regular Customers
17503,3,2,558.96,2,Regular Customers
17504,206,9,2997.0299999999997,2,Regular Customers
17505,162,2,1145.84,1,At-Risk Customers
17506,76,1,302.2,1,At-Risk Customers
17507,262,2,605.58,1,At-Risk Customers
17508,281,1,387.31,1,At-Risk Customers
17509,58,8,6083.64,0,High-Value Customers
17510,25,1,308.48,1,At-Risk Customers
17511,3,31,91062.38,0,High-Value Customers
17512,29,10,2924.9900000000002,0,High-Value Customers
17513,72,1,513.2,1,At-Risk Customers
17514,128,1,208.65,1,At-Risk Customers
17515,31,4,639.02,2,Regular Customers
17516,15,5,764.88,2,Regular Customers
17517,309,1,153.94,1,At-Risk Customers
17519,17,6,1844.02,2,Regular Customers
17520,54,1,546.81,1,At-Risk Customers
17521,30,3,723.2099999999999,2,Regular Customers
17522,2,5,1070.71,0,High-Value Customers
17523,11,4,652.74,2,Regular Customers
17524,361,1,145.0,1,At-Risk Customers
17525,360,1,422.70000000000005,1,At-Risk Customers
17526,5,4,1195.8999999999999,2,Regular Customers
17527,54,4,939.37,2,Regular Customers
17528,1,8,3628.5,0,High-Value Customers
17530,1,10,2367.12,0,High-Value Customers
17531,190,1,296.7,1,At-Risk Customers
17534,54,1,223.36,1,At-Risk Customers
17535,280,1,164.4,1,At-Risk Customers
17536,177,1,76.5,1,At-Risk Customers
17537,30,2,887.67,2,Regular Customers
17538,26,1,98.42,1,At-Risk Customers
17540,25,2,578.9,2,Regular Customers
17542,270,1,170.75,1,At-Risk Customers
17545,43,3,642.32,2,Regular Customers
17548,234,1,103.3,1,At-Risk Customers
17549,24,2,148.86,1,At-Risk Customers
17550,197,3,267.16,1,At-Risk Customers
17551,359,1,290.34,1,At-Risk Customers
17552,60,4,930.41,2,Regular Customers
17553,130,1,1487.6,1,At-Risk Customers
17554,1,5,1952.45,0,High-Value Customers
17555,20,2,480.31,2,Regular Customers
17556,206,1,157.9,1,At-Risk Customers
17557,14,3,541.46,2,Regular Customers
17560,95,4,854.95,2,Regular Customers
17561,19,1,165.12,1,At-Risk Customers
17562,14,7,1122.38,2,Regular Customers
17564,24,3,454.01,2,Regular Customers
17566,8,2,869.77,2,Regular Customers
17567,7,8,4331.48,0,High-Value Customers
17569,332,1,344.14,1,At-Risk Customers
17571,50,4,1425.67,2,Regular Customers
17572,71,4,226.75000000000003,1,At-Risk Customers
17573,29,3,380.6,2,Regular Customers
17574,243,1,185.65,1,At-Risk Customers
17576,8,19,3564.83,0,High-Value Customers
17578,218,1,143.45999999999998,1,At-Risk Customers
17579,5,3,448.90000000000003,2,Regular Customers
17580,253,3,215.72,1,At-Risk Customers
17581,1,25,11025.24,0,High-Value Customers
17582,236,1,175.27,1,At-Risk Customers
17584,7,2,1242.3,2,Regular Customers
17585,109,4,1116.68,2,Regular Customers
17588,100,3,1240.2,2,Regular Customers
17589,60,4,2404.17,2,Regular Customers
